iter	RMSE
159	0.008163335676
160	0.008138704682
161	0.008124238635
162	0.008106114376
163	0.008092235106
164	0.008067316988
165	0.008046183491
166	0.008030468499
167	0.008013986248
168	0.007992360584
169	0.007978012033
170	0.007968746241
171	0.007946823023
172	0.007934487756
173	0.007919459506
174	0.007893784178
175	0.007874987401
176	0.007851730568
177	0.00784336196
178	0.007831999829
179	0.007813826751
180	0.007799414878
181	0.007791888533
182	0.007776416382
183	0.007763796227
184	0.007753118603
185	0.007744317241
186	0.00773082207
187	0.007721072641
188	0.007706824198
189	0.007695754352
190	0.007683500745
191	0.007671704535
192	0.007656260174
193	0.007637170864
194	0.007616287729
195	0.007598745515
196	0.007581835837
197	0.007569543199
198	0.007563130758
199	0.00754629872
200	0.007528101804
201	0.007512298238
202	0.007501491339
203	0.007491877446
204	0.00748393004
205	0.007474667344
206	0.00746300097
207	0.007450455199
208	0.007435923793
209	0.007423915104
210	0.007408927754
211	0.007400841294
212	0.007385151752
213	0.007373346288
214	0.007365450105
215	0.007351081917
216	0.007342158849
217	0.007326523747
218	0.007316460181
219	0.007302780302
220	0.007295449115
221	0.00728220042
222	0.007263743787
223	0.007255166835
224	0.007239486895
225	0.00722883974
226	0.007216812132
227	0.007203969197
228	0.007193020701
229	0.007179270789
230	0.007169123173
231	0.00715428392
232	0.007144662276
233	0.007134348451
234	0.007122025006
235	0.007111838648
236	0.007105429575
237	0.007096964476
238	0.007085641513
239	0.007077737906
240	0.007061933333
241	0.007054458645
242	0.007042989016
243	0.007032361907
244	0.007022042391
245	0.007007886192
246	0.006998956413
247	0.006989149063
248	0.006981501765
249	0.006973924532
250	0.006962027436
251	0.006951516877
252	0.006939910694
253	0.006930575628
254	0.006922353236
255	0.006906584333
256	0.006898679609
257	0.006884925741
258	0.006873638109
259	0.006864636579
260	0.006858524678
261	0.006850978676
262	0.006838829407
263	0.006827490617
264	0.00681407458
265	0.006802409003
266	0.00679302954
267	0.006784861358
268	0.006775744521
269	0.006765028762
270	0.006751402075
271	0.006742561667
272	0.006731773696
273	0.006723856579
274	0.006712657833
275	0.00670107722
276	0.006694865109
277	0.006691499139
278	0.006681390988
279	0.006668988433
280	0.006657616948
281	0.006650506629
282	0.006641845175
283	0.006631282204
284	0.006619669753
285	0.006611467462
286	0.006599907084
287	0.006589449246
288	0.006581675887
289	0.006577930012
290	0.006568885543
291	0.006558597357
292	0.006549043239
293	0.006540937868
294	0.006533788335
295	0.006522931164
296	0.006511471391
297	0.006504041871
298	0.006498048946
299	0.006489204028
300	0.006479706966
301	0.006474608753
302	0.006463819847
303	0.006457049669
304	0.00644961246
305	0.006445747726
306	0.006436202293
307	0.006427463653
308	0.006421175312
309	0.00641214574
310	0.006406337171
311	0.006397878299
312	0.00638947571
313	0.006380261559
314	0.006370975378
315	0.006365803509
316	0.006360431296
317	0.00635383409
318	0.006346368527
319	0.006339459705
320	0.00633118956
321	0.006323287185
322	0.006314775703
323	0.006305438271
324	0.006299215896
325	0.006291154638
326	0.006284710731
327	0.006276978633
328	0.006270046801
329	0.006262768147
330	0.006259838841
331	0.006253617757
332	0.006246736544
333	0.006241575163
334	0.006236599007
335	0.006227194975
336	0.006220722378
337	0.00621483496
338	0.006208157209
339	0.006200453135
340	0.006193406318
341	0.006185903196
342	0.006179148236
343	0.006171864333
344	0.006166813842
345	0.00615979449
346	0.006153504683
347	0.006150042794
348	0.006143466646
349	0.006138274918
350	0.006130596469
351	0.00612351378
352	0.006116054549
353	0.006110565887
354	0.006103483631
355	0.00609534315
356	0.006092418738
357	0.00608515292
358	0.006077183728
359	0.006072393747
360	0.006066468947
361	0.006060289469
362	0.006056372911
363	0.006051360399
364	0.006047117593
365	0.006039819891
366	0.006032929013
367	0.006027163769
368	0.006020052822
369	0.006015523753
370	0.006010964401
371	0.006001022804
372	0.005991396209
373	0.005987818255
374	0.005981981764
375	0.00597624587
376	0.005969409379
377	0.00596444606
378	0.005961781607
379	0.005956905154
380	0.005951743675
381	0.005947754652
382	0.005940717455
383	0.005934397123
384	0.005927739532
385	0.00592201839
386	0.005917814298
387	0.005912262948
388	0.005906837829
389	0.005901297007
390	0.005895927798
391	0.005890684106
392	0.005881535991
393	0.005872159789
394	0.005867352636
395	0.005861079132
396	0.0058581858
397	0.005849505685
398	0.00584569002
399	0.005840488223
400	0.005835772759
401	0.005830847959
402	0.005825374603
403	0.005821945551
404	0.005818896682
405	0.005814292627
406	0.00580846877
407	0.005803265659
408	0.005796544886
409	0.005790343972
410	0.005783148895
411	0.005777969623
412	0.005771720723
413	0.005767294799
414	0.005757851982
415	0.005754345182
416	0.00574909179
417	0.005741228273
418	0.0057373967
419	0.005732075285
420	0.00572880383
421	0.005724485591
422	0.005720270277
423	0.005712526637
424	0.005707115495
425	0.005702231179
426	0.005694647075
427	0.005689206881
428	0.005683220924
429	0.005676507147
430	0.005668238884
431	0.005662358748
432	0.005656638231
433	0.005653868172
434	0.005650059527
435	0.005644695585
436	0.005640842424
437	0.005634780499
438	0.005626665389
439	0.005622023405
440	0.005616998752
441	0.005610613205
442	0.005604443966
443	0.005600606194
444	0.005596334553
445	0.005592900206
446	0.005589582359
447	0.00558266316
448	0.005577795867
449	0.005570333989
450	0.005563117708
451	0.005559059329
452	0.005553986172
453	0.005550327818
454	0.005545976382
455	0.005543413416
456	0.005536472495
457	0.005532273922
458	0.005526896989
459	0.005522420956
460	0.005517484604
461	0.005514378821
462	0.005510500458
463	0.005505281637
464	0.00550082234
465	0.005498538507
466	0.005496753064
467	0.005492770473
468	0.005490124018
469	0.005486261422
470	0.005479029048
471	0.005473784464
472	0.005466891061
473	0.005461534262
474	0.005455571276
475	0.005453809339
476	0.00544721137
477	0.005444338833
478	0.005437892157
479	0.005432480377
480	0.005429530141
481	0.005424593808
482	0.005419728281
483	0.005414255355
484	0.005410465187
485	0.005407582926
486	0.005402663757
487	0.005397739609
488	0.005393803412
489	0.005387375476
490	0.005383225638
491	0.005377254017
492	0.005371417968
493	0.005367524197
494	0.005363695679
495	0.005359168659
496	0.005355160084
497	0.005349885596
498	0.005345500015
499	0.005342460857
500	0.005338108317
501	0.005331514086
502	0.005328120037
503	0.005324258893
504	0.00531843304
505	0.005311459829
506	0.00530769795
507	0.005305372702
508	0.005300450304
509	0.005295686438
510	0.005291354989
511	0.005285080439
512	0.00528004616
513	0.00527617195
514	0.005272812008
515	0.005268433686
516	0.005265557064
517	0.005260240185
518	0.005254632681
519	0.005250461265
520	0.005246518749
521	0.005242966252
522	0.005238572936
523	0.0052350011
524	0.005229722798
525	0.00522595616
526	0.005221357082
527	0.005216584345
528	0.005213072612
529	0.005206676917
530	0.005201647831
531	0.005198431925
532	0.005196397091
533	0.005192571299
534	0.005188603287
535	0.005184820673
536	0.005181280836
537	0.005177933624
538	0.005175249881
539	0.005170876325
540	0.005166964194
541	0.005162578941
542	0.005158624726
543	0.005155064138
544	0.005150489147
545	0.005145513091
546	0.005142677565
547	0.005138615679
548	0.005134020849
549	0.00512932377
550	0.00512626798
551	0.005121552857
552	0.005117300456
553	0.005115677229
554	0.005112278372
555	0.005108841495
556	0.005105727788
557	0.005102838563
558	0.005100310219
559	0.005096835626
560	0.005093195534
561	0.005088000346
562	0.005081996805
563	0.005077390303
564	0.005073729843
565	0.005068332363
566	0.005062449719
567	0.005058745682
568	0.005050675976
569	0.005048858419
570	0.005046708152
571	0.00504478652
572	0.005041552282
573	0.005035901787
574	0.005032627457
575	0.005030252508
576	0.00502662916
577	0.005021559149
578	0.005018225335
579	0.00501428052
580	0.00501071598
581	0.00500846758
582	0.005004137596
583	0.00500027031
584	0.004997129444
585	0.004991207363
586	0.004986344899
587	0.004981166962
588	0.004975878842
589	0.004972549175
590	0.004969299603
591	0.004965170348
592	0.004961281953
593	0.004958366749
594	0.004954874492
595	0.004949968841
596	0.004945654289
597	0.004942432062
598	0.00493906284
599	0.004934170953
600	0.004929155211
601	0.004925416433
602	0.004923567567
603	0.004921558079
604	0.004919536786
605	0.004916971944
606	0.004913946239
607	0.004909353513
608	0.004906781049
609	0.004903328215
610	0.004898971071
611	0.004897365701
612	0.004893445201
613	0.004887182434
614	0.004882731911
615	0.004878672406
616	0.00487609465
617	0.004873376595
618	0.004870258828
619	0.004865996455
620	0.004863889465
621	0.004860105867
622	0.004856285487
623	0.004851662711
624	0.004848644079
625	0.004844490227
626	0.00484268973
627	0.004838999921
628	0.004836866169
629	0.004834172212
630	0.004830796863
631	0.004825286438
632	0.004821161181
633	0.004818380176
634	0.004815313163
635	0.004810814832
636	0.004808559505
637	0.004803697381
638	0.004800641666
639	0.004796134156
640	0.004792308232
641	0.004784618438
642	0.004781123223
643	0.004779974416
644	0.004777052663
645	0.00477514688
646	0.004773092463
647	0.004769774449
648	0.004766018541
649	0.004763535575
650	0.004760681534
651	0.004757018851
652	0.004752321111
653	0.004749642778
654	0.004748236836
655	0.004741293722
656	0.004737368033
657	0.004733135824
658	0.004728917107
659	0.004724301802
660	0.004719499971
661	0.00471654302
662	0.004712658557
663	0.004708185789
664	0.004705076575
665	0.004701310242
666	0.004698643753
667	0.004695051843
668	0.004691300492
669	0.004687713912
670	0.004684832922
671	0.004681588014
672	0.004676543296
673	0.00467347954
674	0.004670022059
675	0.004666599651
676	0.004665001435
677	0.004659778972
678	0.004657995556
679	0.004655087583
680	0.004652149698
681	0.004648104797
682	0.004643862165
683	0.004640936178
684	0.004637434834
685	0.004633780785
686	0.004630357717
687	0.004627335707
688	0.004624145074
689	0.004622011344
690	0.00462048057
691	0.00461684576
692	0.004613867097
693	0.00461074607
694	0.004609107779
695	0.004605509351
696	0.004601917809
697	0.004598433565
698	0.004597165152
699	0.004594395543
700	0.004591350698
701	0.004588951468
702	0.004585983963
703	0.00458267602
704	0.004579030953
705	0.004577158861
706	0.0045742774
707	0.004571983499
708	0.004569095362
709	0.004567634845
710	0.004564264281
711	0.004562046757
712	0.004560002532
713	0.004556267236
714	0.004554006963
715	0.004550317583
716	0.004546851608
717	0.004543688327
718	0.004540131882
719	0.004537477951
720	0.00453568542
721	0.004532763495
722	0.004529808924
723	0.004528214635
724	0.004525904721
725	0.004522693128
726	0.004518866427
727	0.004515920436
728	0.004512607434
729	0.004511330295
730	0.004508097129
731	0.004505610303
732	0.004501947961
733	0.004499490232
734	0.004496765192
735	0.004493553461
736	0.004490670568
737	0.004486988352
738	0.00448490758
739	0.004483057255
740	0.004480805609
741	0.004478166313
742	0.0044750743
743	0.004471844709
744	0.004470610574
745	0.004467356791
746	0.004464487991
747	0.004462062781
748	0.004460459634
749	0.004457403642
750	0.004454922294
751	0.004452377823
752	0.004451127579
753	0.004448394628
754	0.004446520667
755	0.004444407498
756	0.004441256935
757	0.004437953799
758	0.004435214265
759	0.004432678083
760	0.0044315664
761	0.004428583051
762	0.004425855682
763	0.00442335233
764	0.004420256118
765	0.0044174637
766	0.004415524729
767	0.004411781588
768	0.004409346177
769	0.004405901355
770	0.004402905203
771	0.004399967286
772	0.004396971787
773	0.004393570136
774	0.004390335334
775	0.00438749046
776	0.004385862467
777	0.004382302161
778	0.004379645698
779	0.004377350989
780	0.004374081908
781	0.004371459958
782	0.004368799985
783	0.004366249451
784	0.004363311808
785	0.004360174297
786	0.004357926112
787	0.004355209214
788	0.00435161253
789	0.004348519443
790	0.004345537785
791	0.004342839764
792	0.004340270915
793	0.004337426095
794	0.004335152077
795	0.004333660192
796	0.004330925724
797	0.004329624741
798	0.004327001563
799	0.004325551947
800	0.004323664876
801	0.00432236018
802	0.004320736753
803	0.004319472925
804	0.004317743715
805	0.004315133192
806	0.004313638757
807	0.004311378849
808	0.004308900761
809	0.004305583477
810	0.004304291642
811	0.004302531258
812	0.004299619426
813	0.00429732817
814	0.004296136799
815	0.004293766248
816	0.004291646849
817	0.004290469201
818	0.004287662953
819	0.004285138721
820	0.004283474351
821	0.004280940494
822	0.00427926237
823	0.004276872617
824	0.00427338908
825	0.004271760848
826	0.004267722027
827	0.004265258338
828	0.00426203437
829	0.004259620152
830	0.004256576029
831	0.004255323418
832	0.004252617496
833	0.004251162307
834	0.004248568634
835	0.004245999703
836	0.004243385547
837	0.004240972794
838	0.004239545188
839	0.00423497639
840	0.004232624816
841	0.004230341679
842	0.004227065866
843	0.004223896649
844	0.004221264485
845	0.004218968572
846	0.004216080341
847	0.004213905081
848	0.004211555927
849	0.004209252628
850	0.004207416801
851	0.004205043247
852	0.004203076554
853	0.004201077752
854	0.004196668574
855	0.004194346832
856	0.004191847678
857	0.004190299849
858	0.004189075137
859	0.004186966706
860	0.004184846153
861	0.004183875555
862	0.004181405289
863	0.004179223834
864	0.004176242649
865	0.004174594775
866	0.004172281186
867	0.004170247872
868	0.004168446012
869	0.004166353718
870	0.004163593241
871	0.004162367623
872	0.004160181412
873	0.004157596378
874	0.004155607572
875	0.004153022951
876	0.004150909582
877	0.004149410524
878	0.004148610483
879	0.004146705347
880	0.004144485594
881	0.004141118301
882	0.004139586178
883	0.004138143684
884	0.004134935502
885	0.004133044857
886	0.004131365472
887	0.00412882875
888	0.004126477987
889	0.004125063951
890	0.004123701959
891	0.004121896613
892	0.004120683371
893	0.004116373681
894	0.004114555313
895	0.004112396898
896	0.004109999562
897	0.004107527196
898	0.004105704834
899	0.004103641329
900	0.004101900634
901	0.00409894019
902	0.004097463777
903	0.004094710725
904	0.004092899998
905	0.004091005976
906	0.00408812563
907	0.004086457402
908	0.004084359534
909	0.004083150367
910	0.004080698171
911	0.004079775537
912	0.00407730815
913	0.004075424336
914	0.004073802104
915	0.004072269893
916	0.004070628421
917	0.004068302132
918	0.004066232902
919	0.004064607352
920	0.004061812421
921	0.004060308235
922	0.00405899142
923	0.00405749484
924	0.004055542001
925	0.004053738195
926	0.00405123002
927	0.004048909419
928	0.004047133937
929	0.004045222772
930	0.004042018652
931	0.004040311359
932	0.004034525464
933	0.004032572257
934	0.004030627864
935	0.004028515901
936	0.00402760106
937	0.004025353896
938	0.004024354326
939	0.004020375319
940	0.004018768733
941	0.004016965481
942	0.004015512035
943	0.00401334255
944	0.004011018193
945	0.00400897904
946	0.00400617561
947	0.004004736828
948	0.0040028881
949	0.00400113232
950	0.003999925256
951	0.003998143096
952	0.003996772833
953	0.003994322889
954	0.003992369444
955	0.003989397834
956	0.003987780374
957	0.003986667006
958	0.003983703639
959	0.003981424132
960	0.003979464735
961	0.003977654055
962	0.003976208784
963	0.003974269331
964	0.00397309409
965	0.003967918799
966	0.003966462507
967	0.003965271332
968	0.003963064426
969	0.003960487177
970	0.003957903416
971	0.003955954666
972	0.003951897005
973	0.003948447882
974	0.003946349967
975	0.003944402104
976	0.003942556517
977	0.003940949229
978	0.0039396984
979	0.003938062808
980	0.003935941808
981	0.003934853193
982	0.003933193438
983	0.003931369419
984	0.003928809467
985	0.003927764687
986	0.003925461955
987	0.003924093934
988	0.00392178576
989	0.003919659857
990	0.003918463664
991	0.003915808327
992	0.003913866604
993	0.003909182589
994	0.003907673581
995	0.003904691659
996	0.003903096748
997	0.003901878175
998	0.003900475347
999	0.003899313292
1000	0.003898606881
1001	0.003895864342
1002	0.003893931552
1003	0.003890370369
1004	0.003887055795
1005	0.003885374158
1006	0.003883758346
1007	0.003882889659
1008	0.003880951065
1009	0.003878125299
1010	0.003875276284
1011	0.003874346249
1012	0.003873603978
1013	0.003872893055
1014	0.003871030213
1015	0.003869327529
1016	0.003867471572
1017	0.003863375544
1018	0.003861505618
1019	0.003860161243
1020	0.003858791866
1021	0.003856806993
1022	0.00385520922
1023	0.003853138545
1024	0.003851187978
1025	0.003849788951
1026	0.003848102341
1027	0.003846428744
1028	0.003844861226
1029	0.003842466463
1030	0.003840732816
1031	0.003839074545
1032	0.003837681217
1033	0.003835793729
1034	0.003833313668
1035	0.003831604364
1036	0.003829406915
1037	0.003827673042
1038	0.003825293112
1039	0.003823479733
1040	0.00382197892
1041	0.00382027333
1042	0.003818718299
1043	0.003817190091
1044	0.00381527773
1045	0.003813165808
1046	0.003811561286
1047	0.003808272067
1048	0.003807036104
1049	0.003804993626
1050	0.003803601005
1051	0.00380201754
1052	0.003800535067
1053	0.003798435072
1054	0.00379635338
1055	0.003794729323
1056	0.003793757031
1057	0.003792087756
1058	0.00379033153
1059	0.00378930463
1060	0.00378812051
1061	0.003786400618
1062	0.00378480813
1063	0.003784047225
1064	0.003782192598
1065	0.003780601735
1066	0.003778812421
1067	0.003776944825
1068	0.003774744737
1069	0.003772772899
1070	0.003770268524
1071	0.003767317981
1072	0.003765767357
1073	0.003764235017
1074	0.003762980613
1075	0.003761772139
1076	0.003759974164
1077	0.003758247821
1078	0.003757333773
1079	0.003756243058
1080	0.003754172458
1081	0.003752171215
1082	0.003749212346
1083	0.003746663529
1084	0.003745706495
1085	0.003743057739
1086	0.003741245022
1087	0.003739557576
1088	0.003737124562
1089	0.003735124301
1090	0.003734039202
1091	0.003733343779
1092	0.003732057944
1093	0.003730738006
1094	0.003728154264
1095	0.003727341196
1096	0.003725341464
1097	0.003723474917
1098	0.003721313744
1099	0.003719647703
1100	0.00371790589
1101	0.003716165909
1102	0.003715306474
1103	0.003713420536
1104	0.003711938878
1105	0.003710823995
1106	0.00371028883
1107	0.003707328785
1108	0.003703295416
1109	0.00370187334
1110	0.003698912823
1111	0.003695554234
1112	0.003692838453
1113	0.003691613401
1114	0.003689915056
1115	0.003688256606
1116	0.003686781185
1117	0.003685438553
1118	0.003683421595
1119	0.003681571843
1120	0.003679488549
1121	0.003677419956
1122	0.003675487387
1123	0.00367340327
1124	0.003671962181
1125	0.003669452173
1126	0.003667764896
1127	0.003666328456
1128	0.003664991017
1129	0.003661886597
1130	0.003660985062
1131	0.003659890998
1132	0.003658242929
1133	0.003657030895
1134	0.003655078995
1135	0.00365313101
1136	0.003651516411
1137	0.003649729337
1138	0.003648373204
1139	0.003647359611
1140	0.003646223368
1141	0.003644732073
1142	0.003643191768
1143	0.003641866912
1144	0.003640244381
1145	0.003639346079
1146	0.003638531252
1147	0.003637207993
1148	0.003635587643
1149	0.003634920295
1150	0.00363392642
1151	0.003632433143
1152	0.003630880795
1153	0.003628762848
1154	0.00362661453
1155	0.00362487754
1156	0.003623446611
1157	0.003620823389
1158	0.003618899073
1159	0.003617782335
1160	0.003615930286
1161	0.003614492479
1162	0.003613392419
1163	0.00361211237
1164	0.003610396158
1165	0.003608977395
1166	0.003607681678
1167	0.003605723976
1168	0.00360419892
1169	0.003601788845
1170	0.003600237392
1171	0.003599099697
1172	0.003597795639
1173	0.003596150993
1174	0.00359525361
1175	0.003593797452
1176	0.003592371335
1177	0.003591195746
1178	0.00358971145
1179	0.003588655244
1180	0.003586961665
1181	0.003586003532
1182	0.003584740052
1183	0.003583140956
1184	0.003582338368
1185	0.003577920328
1186	0.003576319005
1187	0.003575259978
1188	0.00357425229
1189	0.003572955354
1190	0.003571775783
1191	0.003570536283
1192	0.003568784134
1193	0.00356787855
1194	0.003566058242
1195	0.003565102909
1196	0.003562834526
1197	0.003561163428
1198	0.003560078942
1199	0.003559062862
1200	0.003558049968
1201	0.003556705348
1202	0.003555015562
1203	0.003553584192
1204	0.003552474268
1205	0.003551258473
1206	0.003550549315
1207	0.003549348664
1208	0.003547854205
1209	0.003546252601
1210	0.003544726264
1211	0.003543850163
1212	0.003541635616
1213	0.003540130949
1214	0.003539064141
1215	0.003538132074
1216	0.003536919881
1217	0.003535456812
1218	0.003534033043
1219	0.003533269756
1220	0.003531426638
1221	0.003530629295
1222	0.003529214079
1223	0.003527834568
1224	0.003526881629
1225	0.003525922875
1226	0.003524676332
1227	0.003523419456
1228	0.003521781651
1229	0.003520709766
1230	0.003519590223
1231	0.003517929991
1232	0.003516914944
1233	0.003514811426
1234	0.003512960038
1235	0.003511908734
1236	0.003510309803
1237	0.003508990408
1238	0.003507003392
1239	0.003505635186
1240	0.003504835171
1241	0.003501356196
1242	0.00349968175
1243	0.003497988744
1244	0.003497040326
1245	0.003496054786
1246	0.003495068202
1247	0.003493227968
1248	0.003492378107
1249	0.003490889516
1250	0.00348820555
1251	0.003487083482
1252	0.00348589931
1253	0.003484661924
1254	0.003483568299
1255	0.003482909931
1256	0.003482049124
1257	0.003478514102
1258	0.003476370789
1259	0.003475093629
1260	0.003473664543
1261	0.003472497473
1262	0.003471831822
1263	0.003470788508
1264	0.003469884003
1265	0.003466996002
1266	0.003466165321
1267	0.003465357398
1268	0.003463277449
1269	0.003462095675
1270	0.003460743925
1271	0.003459023029
1272	0.003457780717
1273	0.003456899674
1274	0.00345602301
1275	0.003454287383
1276	0.003452704938
1277	0.003452120619
1278	0.003450593245
1279	0.003449483547
1280	0.003447065773
1281	0.003444800738
1282	0.003443285121
1283	0.003442057359
1284	0.003440928549
1285	0.003439743433
1286	0.003438241404
1287	0.003436554485
1288	0.003435253466
1289	0.00343385146
1290	0.003432770898
1291	0.003429939815
1292	0.003428380258
1293	0.003426410089
1294	0.003425672197
1295	0.003422950239
1296	0.003420413887
1297	0.003418398768
1298	0.003416830972
1299	0.003415315527
1300	0.003413648161
1301	0.003412664695
1302	0.003411453184
1303	0.003410401668
1304	0.003408706139
1305	0.003407771289
1306	0.003405397541
1307	0.003404739616
1308	0.003403778468
1309	0.003402957989
1310	0.003402215476
1311	0.00340122672
1312	0.003398989009
1313	0.003397818669
1314	0.003396773407
1315	0.003396117815
1316	0.003394778778
1317	0.003393024004
1318	0.003392194897
1319	0.003390706301
1320	0.003389687835
1321	0.003388601929
1322	0.003386215812
1323	0.003385164632
1324	0.003384293047
1325	0.00338307265
1326	0.003382317063
1327	0.003381555617
1328	0.003378332811
1329	0.003376929168
1330	0.003375896157
1331	0.003374788499
1332	0.003373852473
1333	0.003372953946
1334	0.003372015887
1335	0.003371188749
1336	0.003369942401
1337	0.003368648787
1338	0.003367457653
1339	0.003366710986
1340	0.003365901764
1341	0.00336530314
1342	0.003364504878
1343	0.00336344074
1344	0.003362245299
1345	0.00336099446
1346	0.003360058851
1347	0.003358929348
1348	0.003357368315
1349	0.003356459731
1350	0.003354472058
1351	0.003353033342
1352	0.003352108034
1353	0.003350825772
1354	0.003349317128
1355	0.003347074467
1356	0.003345787989
1357	0.003344983845
1358	0.003344101411
1359	0.003342717953
1360	0.003341832262
1361	0.003341114458
1362	0.00333904602
1363	0.003337608246
1364	0.003336831863
1365	0.003335034571
1366	0.003333556123
1367	0.003332193197
1368	0.003330737656
1369	0.003329462376
1370	0.00332728094
1371	0.003326291531
1372	0.00332499007
1373	0.003322862958
1374	0.00332226716
1375	0.003321407528
1376	0.003319820646
1377	0.003317887833
1378	0.003315671552
1379	0.003314513024
1380	0.003313845811
1381	0.003311723289
1382	0.003310651129
1383	0.003309495662
1384	0.003308202655
1385	0.003307346938
1386	0.003306191057
1387	0.003304699997
1388	0.003303333619
1389	0.003302081916
1390	0.003300944262
1391	0.003299573989
1392	0.003298411402
1393	0.003297352753
1394	0.003296344538
1395	0.003295425193
1396	0.003294169707
1397	0.003292852567
1398	0.003291695692
1399	0.003290756956
1400	0.003289964651
1401	0.003288945953
1402	0.003287527923
1403	0.003286187936
1404	0.003284770334
1405	0.003282808017
1406	0.003281866245
1407	0.003280682591
1408	0.003279303732
1409	0.003278557962
1410	0.003277605909
1411	0.003276630611
1412	0.003275567007
1413	0.003274576085
1414	0.003273154512
1415	0.003272180048
1416	0.003270933702
1417	0.003269904914
1418	0.003268725981
1419	0.003267863154
1420	0.003266146961
1421	0.003264652637
1422	0.003263725821
1423	0.003263061284
1424	0.003261567733
1425	0.003260586703
1426	0.003259456152
1427	0.003258584245
1428	0.003257781311
1429	0.003255839174
1430	0.003254076018
1431	0.003252812269
1432	0.003251748483
1433	0.003250532802
1434	0.003249476644
1435	0.003248697495
1436	0.00324823884
1437	0.00324752472
1438	0.0032463607
1439	0.003245256274
1440	0.003244602042
1441	0.003243024108
1442	0.003242179028
1443	0.003241331902
1444	0.003237535652
1445	0.003236060753
1446	0.003234729725
1447	0.003233097298
1448	0.003231662209
1449	0.003230431064
1450	0.00322911776
1451	0.003228042043
1452	0.003226980047
1453	0.003226362709
1454	0.003225643018
1455	0.003224954662
1456	0.003223667433
1457	0.003223002492
1458	0.003221643087
1459	0.003220095327
1460	0.003219102714
1461	0.003217267461
1462	0.003215473385
1463	0.003214643272
1464	0.0032133102
1465	0.003211843121
1466	0.003209878708
1467	0.003208057043
1468	0.003207047702
1469	0.003205890262
1470	0.003204631434
1471	0.003203590669
1472	0.003202852956
1473	0.003202021418
1474	0.003200818366
1475	0.003199574864
1476	0.003198331603
1477	0.003197494987
1478	0.003196534164
1479	0.003194853343
1480	0.003193872479
1481	0.003192816689
1482	0.003191321963
1483	0.003190338919
1484	0.003189448355
1485	0.003187959208
1486	0.003186906042
1487	0.003185125579
1488	0.003183780867
1489	0.00318201563
1490	0.003180826725
1491	0.003179411658
1492	0.003178598131
1493	0.0031769213
1494	0.003175722911
1495	0.003174518407
1496	0.003172178173
1497	0.003170998356
1498	0.003169667583
